temp_K,phase,radius_um,time_s,time_label,cu_surface_wt_pct,cu_farfield_wt_pct,depletion_depth_um,cu_captured_mg,cu_removed_shell_pct
1898,LIQUID,500,1800,30 min,0.01000000000000001,0.29876069240850217,338.98305084745766,0.1022024329746202,0.6988624018873869
1923,LIQUID,25,60,1 min,0.009999999999999988,0.29999999999958027,254.23728813559322,0.002605607332782885,0.023344948432037622
1923,LIQUID,25,300,5 min,0.009999999999999988,0.29998608575025654,254.23728813559322,0.011887740877691079,0.10650825789115495
1923,LIQUID,25,600,10 min,0.009999999999999988,0.29983411237678614,338.98305084745766,0.023268316746087758,0.2084725690258098
1923,LIQUID,25,1800,30 min,0.009999999999999988,0.29868963065947174,338.98305084745766,0.06839609145312546,0.6127950316369447
1923,LIQUID,50,60,1 min,0.009999999999999988,0.29999999999958027,254.23728813559322,0.002896068666306489,0.02556390753185511
1923,LIQUID,50,300,5 min,0.009999999999999988,0.29998608575025654,254.23728813559322,0.01247326172206753,0.1101028138570444
1923,LIQUID,50,600,10 min,0.009999999999999988,0.29983411237678614,338.98305084745766,0.024076598768487494,0.21252670965987855
1923,LIQUID,50,1800,30 min,0.009999999999999988,0.29868963065947174,338.98305084745766,0.06990103033186222,0.6170238629266029
1923,LIQUID,100,60,1 min,0.009999999999999988,0.29999999999958027,254.23728813559322,0.003577269578763287,0.030657484046763196
1923,LIQUID,100,300,5 min,0.009999999999999988,0.29998608575025654,254.23728813559322,0.013765649984504608,0.11797271228834098
1923,LIQUID,100,600,10 min,0.009999999999999988,0.29983411237678614,338.98305084745766,0.025823999402380997,0.22131372329390375
1923,LIQUID,100,1800,30 min,0.009999999999999988,0.29868963065947174,338.98305084745766,0.07306307386188596,0.6261563385174413
1923,LIQUID,250,60,1 min,0.009999999999999988,0.29999999999958027,254.23728813559322,0.0064230982794104205,0.050466786356468556
1923,LIQUID,250,300,5 min,0.009999999999999988,0.29998608575025654,254.23728813559322,0.018613587361288996,0.14624841405600603
1923,LIQUID,250,600,10 min,0.009999999999999988,0.29983411237678614,338.98305084745766,0.03211289401681375,0.2523135239623355
1923,LIQUID,250,1800,30 min,0.009999999999999988,0.29868963065947174,338.98305084745766,0.08376653063235864,0.6581601933131032
1923,LIQUID,500,60,1 min,0.009999999999999988,0.29999999999958027,254.23728813559322,0.01384023265807811,0.09463980412782014
